"gene","logFC","SE","CI_low","CI_high","raw_P","FDR","n_paired_donors","cell_threshold","model","plot_class","minus_log10_FDR","labelled_gene","displayed_in_volcano","analysis_type","effect","P","effect_definition","selection_display_rule"
"ESPN",-0.699797069283892,0.167297047884893,-1.02769928313828,-0.371894855429502,2.87736444962856e-05,0.000836684418149184,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",3.07743831894884,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.699797069283892,2.87736444962856e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TNFRSF25",0.0848762260054954,0.0836025942090636,-0.0789848586442693,0.24873731065526,0.309994126652688,0.492022002535672,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.308015475756682,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0848762260054954,0.309994126652688,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"NOL9",0.00359038471547363,0.104076133096627,-0.200398836153915,0.207579605584862,0.972480295556417,0.984315443484461,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.00686570094786362,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00359038471547363,0.972480295556417,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"ZBTB48",0.083272166421641,0.120660708070924,-0.153222821397371,0.319767154240653,0.490109353867124,0.658498389493438,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.181445282866158,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.083272166421641,0.490109353867124,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"KLHL21",-0.183196885244342,0.127013326062852,-0.432143004327532,0.0657492338388485,0.149205405527552,0.300361732531642,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.522355399261046,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.183196885244342,0.149205405527552,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PHF13",-0.0572984440818449,0.189889531010475,-0.429481924862377,0.314885036698687,0.76284554759722,0.860100646395663,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0654507259462655,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0572984440818449,0.76284554759722,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"THAP3",0.0884804349676241,0.0941673075336514,-0.0960874877983325,0.273048357733581,0.347418238170671,0.5275443255204,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.277741044048913,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0884804349676241,0.347418238170671,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"DNAJC11",0.0649358073396918,0.0704516099243589,-0.0731493481120516,0.203020962791435,0.356680944621143,0.536142455075167,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.2707198012902,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.0649358073396918,0.356680944621143,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"CAMTA1",-0.0133075379438033,0.0453905970565167,-0.102273108174576,0.0756580322869694,0.769385872101112,0.864280641333772,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0633452144742687,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0133075379438033,0.769385872101112,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"VAMP3",-0.13707341134227,0.0596867635813492,-0.254059467961715,-0.0200873547228256,0.0216446695478524,0.0768600868827232,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.11429912894445,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.13707341134227,0.0216446695478524,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"PARK7",0.238084120566589,0.0540796296738213,0.1320880464059,0.344080194727279,1.07023811237157e-05,0.00045219571973474,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",3.34467355279203,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.238084120566589,1.07023811237157e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"ERRFI1",-1.01239985818086,0.178490115701523,-1.36224048495584,-0.662559231405869,1.41121870748434e-08,7.6281164126465e-06,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",5.11758268780954,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-1.01239985818086,1.41121870748434e-08,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"RERE",-0.0505300959842089,0.0658184071270566,-0.17953417395324,0.0784739819848219,0.442653655634971,0.617703555460819,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.209219898884792,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0505300959842089,0.442653655634971,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"ENO1",0.178509945910428,0.058066647873647,0.0646993160780793,0.292320575742776,0.00211050130080337,0.0152441671720624,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, positive",1.81689629727155,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.178509945910428,0.00211050130080337,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"GPR157",0.009954593326777,0.125935293870852,-0.236878582660092,0.256787769313646,0.936996590041213,0.96612084182827,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.0149685488879007,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.009954593326777,0.936996590041213,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"H6PD",-0.0613728505454434,0.0899267947828196,-0.23762936831977,0.114883667228883,0.494938214891095,0.662603816623883,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.178746066893663,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.0613728505454434,0.494938214891095,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"SPSB1",-0.503493910780029,0.119363568816674,-0.73744650566071,-0.269541315899347,2.46310616466511e-05,0.000756212488609793,11,20,"edgeR QL; design ~ donor_id + GART_status","FDR <0.05, negative",3.12135615467841,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.503493910780029,2.46310616466511e-05,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"SLC25A33",0.00552059975935202,0.0807091438910336,-0.152669322267074,0.163710521785778,0.945466291597683,0.971129194961283,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.012722989529298,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.00552059975935202,0.945466291597683,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"TMEM201",0.38267463104604,0.184755117952237,0.0205545998596548,0.744794662232425,0.0383351394240587,0.115198246568294,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",0.938554131255773,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",0.38267463104604,0.0383351394240587,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
"CLSTN1",-0.212626813189806,0.0948604176598245,-0.398553231803062,-0.0267003945765504,0.0249956242880693,0.0849488422659845,11,20,"edgeR QL; design ~ donor_id + GART_status","Not FDR-significant",1.07084253558152,FALSE,TRUE,"SCP259 paired-donor edgeR quasi-likelihood pseudobulk",-0.212626813189806,0.0249956242880693,"log2 fold change: GART-detected minus GART-undetected","All genes except GART displayed; color by within-run FDR<0.05 and logFC direction; labels restricted to at most 8 genes from the pre-specified candidate pool, ordered by frozen FDR. GART omitted from the volcano display because it defines the compared groups but remains in source data."
